label,text,text1,text2
3,hesitant markets hang election result frankfurt dollar firmed wednesday stock markets hesitant asia europe uncertainty surfaced outcome presidential election despite initial indications george bush leading john kerry race,hesitant markets hang election result frankfurt dollar firmed wednesday stock markets hesitant asia,hesitant markets hang election result frankfurt dollar firmed wednesday stock markets hesitant asia
3,nordstrom shares hammered earnings chicago aug reuters shares nordstrom jwn quote profile dropped percent early friday luxury retailer missed wall street earnings target forecast disappointing profits current quarter,nord ##strom shares hammered earnings chicago,nord ##strom shares hammered earnings chicago
3,allied profits rappers thirst britons growing thirst courvoisier cognac brand championed hip hop culture helped allied domecq report cent rise annual profits,allied profits rappers thirst britons growing thirst courvo ##isier cogna ##c,allied profits rappers thirst britons growing thirst courvo ##isier cogna ##c
3,airways reaches giveback deal dispatchers bankrupt airways uairq oq quote profile tuesday reached tentative agreement concessions union representing dispatchers company,airways reaches giveback deal dispatch ##ers bankrupt airways uair ##q o ##q quote profile tuesday reached,airways reaches giveback deal dispatch ##ers bankrupt airways uair ##q o ##q quote profile tuesday reached
3,markets await fed move investors paid attention weather wall street week good reason hurricane ivan oil prices highest levels month grounded planes beleaguered,markets await fed move investors paid attention weather wall street,markets await fed move investors paid attention weather wall street
3,update bank america cuts fleet workers bank america corp laid unspecified number employees wednesday hundreds fleet bank branches byproduct merger banks company spokeswoman,update bank america cuts fleet workers bank america corp laid,update bank america cuts fleet workers bank america corp laid
3,tender offer requires removal poison pill los angeles cbs mw oracle corp monday raised hostile bid rival peoplesoft billion calling bid quot best final offer quot ceo larry ellison raised stakes month takeover,tender offer requires removal poison pill los angeles cbs mw oracle,tender offer requires removal poison pill los angeles cbs mw oracle
3,wall street buying retail optimism york reuters top retailers reported double digit profit gains third quarter industry titan wal mart stores lt href http investor reuters fullquote aspx ticker wmt target stocks quickinfo fullquote gt wmt lt gt leading pack brightening outlook key holiday season underpinned drop oil prices,wall street buying retail optimism york reuters top retailers reported double digit profit gains third quarter industry titan wal mart stores lt href,wall street buying retail optimism york reuters top retailers reported double digit profit gains third quarter industry titan wal mart stores lt href
3,peoplesoft rejects oracle bid peoplesoft psft nasdaq news wednesday publicly rejected oracle orcl nasdaq news share takeover offer,peoplesoft rejects oracle bid peoples ##oft psft nas ##daq news wednesday publicly rejected oracle or ##cl,peoplesoft rejects oracle bid peoples ##oft psft nas ##daq news wednesday publicly rejected oracle or ##cl
3,mukesh replies father mumbai november days rattling markets corporate india statement tv ownership issues rs crore reliance group reliance industries chairman mukesh ambani damage control monday,mu ##kesh replies father mumbai november days rattling markets corporate india statement tv ownership issues rs,mu ##kesh replies father mumbai november days rattling markets corporate india statement tv ownership issues rs
3,opening lions floodgates independent film producer distributor lions gate roaring second quarter,opening lions floodgates independent film,opening lions floodgates independent film
3,rogers wireless purchase microcell bln update rogers wireless communications agreed buy microcell telecommunications billion billion beating bid telus corp,rogers wireless purchase microcel ##l b ##ln update rogers wireless communications agreed buy microcell telecommunications billion billion,rogers wireless purchase microcel ##l b ##ln update rogers wireless communications agreed buy microcell telecommunications billion billion
3,group oil output washington reuters top finance officials friday asked oil producing nations step output agreed crucial work exactly prices soared levels threaten global growth,group oil output washington reuters top finance officials friday asked oil producing nations,group oil output washington reuters top finance officials friday asked oil producing nations
3,sprint stellen verkauf und support streichen overland park sprint corporation announced record third quarter financial pre tax cash impairment charge reducing long distance network assets,sprint stellen verkauf und support stre ##iche,sprint stellen verkauf und support stre ##iche
3,lending group reportedly bought tokyo cbs mw general electric wednesday buy australian financial investments group holding company loan lenders boost mortgage business country,lending,lending
3,orders durables retreat october manufacturing sector continued demonstrate road recovery smooth october orders big ticket items unexpectedly fell,orders durables,orders durables
3,update mortgage applications rise latest week mba applications loans rose week spurred rise mortgage refinancings year mortgage rates eased lowest early april industry group wednesday,update mortgage applications rise latest week mba applications loans rose week spurred rise mortgage ref ##ina,update mortgage applications rise latest week mba applications loans rose week spurred rise mortgage ref ##ina
3,ing canada prices shares initial public lt gt lt gt toronto cp largest initial public stock offerings canada years ing canada aiming raise ipo pricing shares,ing canada prices shares initial public lt gt lt gt toronto,ing canada prices shares initial public lt gt lt gt toronto
3,stocks oil prices eases york reuters stocks gained tuesday crude prices fell third session easing investors fears costly oil squeeze company profits slow growth,stocks oil prices eases york reuters stocks gained tuesday,stocks oil prices eases york reuters stocks gained tuesday
3,saga bn management buyout holidays insurance company saga sold bn bn management buyout deal backed private equity firm charterhouse,saga bn management buyout holidays insurance,saga bn management buyout holidays insurance
3,fp amp seeks consent rate increases florida power amp light plans regulators increase charge customers electricity recover costs three hurricanes hit service area august september,fp amp seeks consent rate increases florida power amp,fp amp seeks consent rate increases florida power amp
3,japan business confidence slips bank japan wednesday confidence nation largest manufacturers fallen time years,japan business confidence slips bank japan wednesday confidence,japan business confidence slips bank japan wednesday confidence
3,cash america shuffles assets sets special dividend washington cbs mw cash america international pwn reached deal acquire privately owned superpawn operator store chain pawn shops including locations las vegas,cash america shuffles assets sets special dividend washington cbs,cash america shuffles assets sets special dividend washington cbs
3,stocks open unchanged gdp data york reuters stocks opened changed friday third quarter gross domestic product data economy grew slower expected pace,stocks open unchanged gdp data york reuters stocks opened changed,stocks open unchanged gdp data york reuters stocks opened changed
3,dollar slips greenspan remarks reuters reuters dollar slipped friday federal reserve chairman alan greenspan remarks trade gap foreign demand dollar denominated assets,dollar slips greens ##pan remarks reuters reuters dollar slipped friday federal,dollar slips greens ##pan remarks reuters reuters dollar slipped friday federal
3,airways court pay relief wsj struggling air carrier airways uairq oq quote profile petition bankruptcy court impose temporary concessions unionized workers event fail agree cost savings,airways court pay relief wsj struggling air carrier airways uair ##q o ##q quote,airways court pay relief wsj struggling air carrier airways uair ##q o ##q quote
3,eisner retire assist michael eisner chief executive helped turn walt disney second largest media conglomerate fire financial slump announced plans yesterday retire years,e ##isner retire assist michael e,e ##isner retire assist michael e
3,eisner exit plan good disney analysts fans michael eisner argue year legacy continued financial stock growth walt disney strong achievement wall street observers record mixed,eisner exit plan good disney analysts fans michael e,eisner exit plan good disney analysts fans michael e
3,qrs jilts jda teams inovis month left jda software group close acquisition qrs corp qrs pulled plug deal favor acquisition inovis international,qrs jilts jda teams in ##ov ##is month left jd ##a software group close acquisition qrs,qrs jilts jda teams in ##ov ##is month left jd ##a software group close acquisition qrs
3,ease loan goals fannie freddie wsj department housing urban development hud propose easing rules require fannie mae fnm quote profile freddie mac fre,ease loan goals fannie freddie wsj department,ease loan goals fannie freddie wsj department
3,dollar weakens euro lows dollar weaker euro tuesday record lows reached remarks european central bank chief jean claude trichet suggested ecb intervene stem euro rise,dollar weakens euro lows dollar weaker euro tuesday record lows reached,dollar weakens euro lows dollar weaker euro tuesday record lows reached
3,economy grows rate spring economy struggling weight bloated trade deficit grew modest percent annual rate second quarter slower pace expansion thought,economy grows rate spring economy struggling weight bloated trade,economy grows rate spring economy struggling weight bloated trade
3,consumer prices washington consumer prices barely budged month suggesting inflation currently problem economy federal reserve policymakers stick gradual approach raising interest rates,consumer prices washington consumer prices barely,consumer prices washington consumer prices barely
3,ihg sells north american hotels intercontinental hotels group passed milestone wide ranging asset disposal programme yesterday sold north american properties,ihg sells north,ihg sells north
3,mortgage applications fell week mba york reuters applications mortgages declined week refinancing activity fell mortgage rates changed industry group wednesday,mortgage applications fell week mba york reuters applications mortgage,mortgage applications fell week mba york reuters applications mortgage
3,briefs delta financing ge delta air lines avert bankruptcy filing monday general electric commercial finance unit provide financing,briefs delta financing ge delta air lines ave,briefs delta financing ge delta air lines ave
3,viacom profits cable tv viacom media conglomerate thursday profits grew percent third quarter jump advertising cable television networks,via ##com profits cable tv viacom media conglomerate thursday profits grew percent third quarter,via ##com profits cable tv viacom media conglomerate thursday profits grew percent third quarter
3,ford expand sirius satellite radio offerings ford motor monday offering sirius satellite radio dealer installed option vehicles year targeting vehicle,ford expand sirius satellite radio offerings ford motor monday offering,ford expand sirius satellite radio offerings ford motor monday offering
3,ipo plans china sole unlisted telecom washington china netcom unlisted company china big telecoms operators filed friday securities exchange commission raise,ip ##o plans china sole un ##listed telecom washington china net ##com un ##list ##ed,ip ##o plans china sole un ##listed telecom washington china net ##com un ##list ##ed
3,atlantic city casino hotel workers strike atlantic city nj oct casino hotel workers half city casinos strike friday negotiators reached tentative agreement three casinos,atlantic city casino hotel workers strike atlantic city nj oct casino hotel workers,atlantic city casino hotel workers strike atlantic city nj oct casino hotel workers
3,stocks markets higher earnings merger news trump oil stocks closed higher wednesday better expected quarterly investment bank lehman brothers holdings,stocks markets higher earnings,stocks markets higher earnings
3,school districts sue state special funding olympia coalition school districts filed lawsuit state yesterday arguing legislature lived constitutional obligation fully fund special education,school districts sue state special funding olympia coalition,school districts sue state special funding olympia coalition
3,diy firm settles sex bias lawsuit depot improvement store chain agreed pay settle discrimination case depot denied wrongdoing quot tolerance policy quot discrimination,di ##y firm settles sex bias lawsuit depot improvement store chain agreed,di ##y firm settles sex bias lawsuit depot improvement store chain agreed
3,arm shares tumble deal chip firm london arm holdings british semiconductor designer monday buy artisan components broaden product range,arm shares tumble deal chip firm london arm holdings british,arm shares tumble deal chip firm london arm holdings british
3,online ads track hit record dow buys marketwatch san francisco cbs mw google extended gains week company float set double tuesday,online ads track hit record dow buys market ##watch san francisco cbs mw,online ads track hit record dow buys market ##watch san francisco cbs mw
3,payrolls grow target cbs ap labor department friday employers payrolls increased september unemployment rate held steady percent,payroll ##s grow target,payroll ##s grow target
3,oil climbs reuters reuters oil prices scrambled barrel tuesday edge prolonged production outage gulf mexico time major exporters pumping full tilt,oil climbs reuters reuters oil prices,oil climbs reuters reuters oil prices
3,stocks watch sept brokerage firm investment bank report third quarter earnings market opens stock closed tuesday york stock exchange,stocks watch sept brokerage firm investment,stocks watch sept brokerage firm investment
3,rates hold stockmarket volatile interest rates borrowers biting nails anticipation rise rest easy federal election sharemarket move higher,rates hold stock ##market volatile interest rates borrowers biting nails anticipation rise rest easy,rates hold stock ##market volatile interest rates borrowers biting nails anticipation rise rest easy
3,wall street stocks mixed sales warning wal mart york stocks closed mixed warning november sales retail giant wal mart stores cast shadow wall street sparking fears christmas shoppers spend expected,wall street stocks mixed sales warning wal mart york stocks closed mixed warning november sales retail giant wal,wall street stocks mixed sales warning wal mart york stocks closed mixed warning november sales retail giant wal
3,september consumer prices pick momentum consumer prices picked momentum september hitting pockets people paying medical care education costs filling gas tanks,september consumer prices pick momentum consumer prices picked,september consumer prices pick momentum consumer prices picked
3,telcordia sell newspaper warburg pincus providence equity close acquiring amp bell labs report york cnn money investment firms close deal acquire telecommunications software company telcordia technologies,tel ##cor ##dia sell newspaper warburg pin ##cus providence equity close acquiring amp bell,tel ##cor ##dia sell newspaper warburg pin ##cus providence equity close acquiring amp bell
3,pfizer warns arthritis drug bextra york october pfizer friday clinical trials patients anti inflammatory drug bextra higher risk cardio vascular events high risk coronary bypass surgery,pfizer warns arthritis drug bext ##ra york october pfizer friday clinical,pfizer warns arthritis drug bext ##ra york october pfizer friday clinical
3,pepsico profit cuts jobs shares rise pepsico pep quote profile soft drink company thursday quarterly profit rose tax benefits strong performances,pepsico profit cuts jobs shares rise pepsi ##co,pepsico profit cuts jobs shares rise pepsi ##co
3,ballet flats walking shoes nah round toes high heels noticeable trend fall full fledged arrival round toed high heeled shoes ginger rogers wore danced fred astaire higher,ballet flats walking shoes nah round toes high heels noticeable trend fall,ballet flats walking shoes nah round toes high heels noticeable trend fall
3,uk shares including hbos rise abbey national cadbury fall uk shares including hbos plc advanced country fourth biggest bank dropped running abbey national plc,uk shares including hbo ##s rise abbey national cadbury fall uk shares including hbo,uk shares including hbo ##s rise abbey national cadbury fall uk shares including hbo
3,buy cae marine controls division communications corp supplies products aerospace defense platforms agreed buy cae marine controls division cash assumption,buy ca ##e marine controls division communications corp supplies products aerospace defense platforms agreed buy,buy ca ##e marine controls division communications corp supplies products aerospace defense platforms agreed buy
3,atlantic city casino workers vote strike atlantic city nj atlantic city casinos thursday drinks poured beds union workers monthlong strike,atlantic city casino workers vote strike atlantic city nj atlantic city casinos thursday drinks,atlantic city casino workers vote strike atlantic city nj atlantic city casinos thursday drinks
3,hilfiger sales net fall amid inquiry bad news poured tommy hilfiger corporation yesterday clothing company facing investigation united states attorney office manhattan reported disappointing sales declining operating margins,hilfiger sales net fall amid inquiry bad news poured tommy hilfiger corporation yesterday clothing company facing,hilfiger sales net fall amid inquiry bad news poured tommy hilfiger corporation yesterday clothing company facing
3,oracle peoplesoft wrap trial los angeles cbs mw peoplesoft revision week customer rebate program brought closer meeting oracle concerns measure represents unacceptable obstacle bid rival judge reportedly friday,oracle peoplesoft wrap trial los angeles cbs mw peoplesoft revision week customer re ##bate program brought closer,oracle peoplesoft wrap trial los angeles cbs mw peoplesoft revision week customer re ##bate program brought closer
3,treasuries oil nears record highs reuters reuters treasury debt prices rose monday investors figured oil prices record highs slow economy stall monetary tightening,treas ##uries oil nears record highs reuters reuters,treas ##uries oil nears record highs reuters reuters
3,fda removes arthritics drugs critic advisory panel meeting cuty furberg removed fda advisory panel meeting arthritic drugs vioxx cox drugs criticism entire class medications week,fda removes arthritics drugs critic advisory panel,fda removes arthritics drugs critic advisory panel
3,accc pipeline bid australia competition watchdog plan bid consortium including gas retailer alinta western australia biggest natural gas transmission pipeline,acc ##c pipeline bid,acc ##c pipeline bid
3,clear channel radio ad revenue slips york reuters clear channel communications lt href http investor reuters fullquote aspx ticker ccu target stocks quickinfo fullquote gt ccu lt gt largest radio station chain friday posted higher operating earnings radio advertising revenue slipped weak sales automotive telecommunications customers,clear channel radio ad revenue slips york reuters clear channel communications lt href http investor reuters full ##qu ##ote aspx tick ##er,clear channel radio ad revenue slips york reuters clear channel communications lt href http investor reuters full ##qu ##ote aspx tick ##er
3,stocks fall oil dow ends york reuters stocks declined monday record crude oil prices triggered fresh worry energy costs erode corporate profits consumer demand,stocks fall oil dow ends york reuters stocks declined monday record crude oil prices triggered fresh,stocks fall oil dow ends york reuters stocks declined monday record crude oil prices triggered fresh
3,nextel profit rises outlook york reuters nextel communications sixth largest mobile company friday third quarter profit rose amid strong customer growth raised earnings forecast full year,nextel profit rises outlook york reuters nextel,nextel profit rises outlook york reuters nextel
3,bush defends tax cuts washington oct afp president george bush saturday renew huge tax cuts form cornerstone economic rejuvenation policy chided democratic challenger john kerry opposing cuts,bush defends tax cuts washington oct afp president george bush saturday,bush defends tax cuts washington oct afp president george bush saturday
3,astrazeneca earnings hit drug rejection astrazeneca charge earnings regulators rejected anti clotting drug exanta company spokesman declined large,astrazeneca earnings hit drug rejection astrazeneca charge,astrazeneca earnings hit drug rejection astrazeneca charge
3,rbc centura announces leadership change scott custer named rbc centura banks chief executive officer succeeding kel landis retiring rocky mount based regional bank,rb ##c centura announces leadership change scott custer named rbc centura,rb ##c centura announces leadership change scott custer named rbc centura
3,sears stock soars firm buys stake sears roebuck stock shot friday news york based real estate investment trust purchased percent interest huge department store chain,sears stock soars firm buys stake sears,sears stock soars firm buys stake sears
3,microsoft st qtr net rises server sales advance update microsoft corp largest software maker quarter profit rose percent sales windows corporate network software increased,microsoft st q ##tr net rises server sales advance update microsoft corp,microsoft st q ##tr net rises server sales advance update microsoft corp
3,gm workers germany protest job cuts day days announced deep job cuts europe general motors corporation battling wildcat strike biggest german auto plants threat wider disruptions,gm workers germany,gm workers germany
3,credit suisse integrate units zurich reuters credit suisse fully integrate investment bank credit suisse boston rest banking business swiss group tuesday set ambitious earnings targets,credit sui ##sse integrate units zurich reuters credit suisse fully integrate,credit sui ##sse integrate units zurich reuters credit suisse fully integrate
3,proper speaker phone proper speaker phone colleague listen voicemail messages outgoing calls hear dialing distracting annoying,proper,proper
3,oil steady ivan balances opec hike london reuters oil prices steady wednesday hurricane ivan crude output refineries gulf mexico balanced opec attempts reassure traders percent output ceiling hike,oil steady ivan balance ##s opec hike london reuters oil prices steady wednesday hurricane,oil steady ivan balance ##s opec hike london reuters oil prices steady wednesday hurricane
3,vivendi universal raises profit forecast paris reuters vivendi universal raised earnings forecast reported percent increase underlying third quarter profit wednesday driven strong mobile phone sales,vi ##ven ##di universal raises profit forecast paris reuters vi ##ven ##di universal raised,vi ##ven ##di universal raises profit forecast paris reuters vi ##ven ##di universal raised
3,saudi arabia hike oil production capacity saudi arabia increase oil production capacity barrels day bpd bid curb soaring prices oil minister ali al nuaimi,saudi arabia hike oil production capacity saudi arabia increase oil,saudi arabia hike oil production capacity saudi arabia increase oil
3,shareholders love hostility hostile takeover tech sector works,shareholders love hostility hostile takeover,shareholders love hostility hostile takeover
3,chip sales rise pct october september worldwide semiconductor sales rose scant percent october billion billion september chip users pared bloated inventories semiconductor industry association friday,chip sales rise pct october september worldwide semiconductor,chip sales rise pct october september worldwide semiconductor
3,fundamentals oil price turbulence week price wti west texas intermediate crude recorded close barrel record high level lower real terms registered barrel dollar rate equivalent,fundamentals oil price turbulence week price wti west,fundamentals oil price turbulence week price wti west
3,oil prices hit record high crude oil prices closed record high extending rally sessions traders weighed impact energy department decision nation strategic petroleum reserve offset lost production result,oil prices hit record,oil prices hit record
3,weaker dollar toyota profit slip profit toyota motor corporation slipped percent quarter damage falling dollar offset strong increases sales,weaker dollar toyota profit slip profit toyota motor corporation,weaker dollar toyota profit slip profit toyota motor corporation
3,suvs gaining popularity census bureau confirmed driver parkway east lot sport utility vehicles,suvs gaining popularity census bureau confirmed,suvs gaining popularity census bureau confirmed
3,update yukos removes anti crisis plan agenda shareholders foundering russian oil giant yukos vote anti crisis plan dec meeting company statement friday plan impossible implement,update yukos removes anti crisis plan,update yukos removes anti crisis plan
3,fed debates policy post greenspan era battle lines drawn federal reserve favor formal inflation goals debate heating ahead coming retirement chairman alan greenspan,fed debates policy post greenspan era battle lines drawn federal,fed debates policy post greenspan era battle lines drawn federal
3,nz dollar gains bonds fall central bank raises rates zealand dollar rose bonds fell central bank raised nation benchmark interest rate time signaled boost rates curb inflation,nz dollar gains bonds fall central bank raises rates zealand dollar rose bonds,nz dollar gains bonds fall central bank raises rates zealand dollar rose bonds
3,national union leaders set timeline change november washington aced impact labor political loss nov afl cio executive council decided nov timeline changes union movement,national union leaders set timeline change november,national union leaders set timeline change november
3,update moscow court bars yukos meeting moscow court barred embattled russian oil giant yukos holding emergency shareholders meeting week russian oil company official thursday,update moscow court bars yu ##kos meeting moscow,update moscow court bars yu ##kos meeting moscow
3,jerusalem post faked circulation hollinger toronto oct afp jerusalem post inflated circulation figures daily owner hollinger international confirmed tuesday,jerusalem post fake ##d circulation hollinger toronto oct afp jerusalem post,jerusalem post fake ##d circulation hollinger toronto oct afp jerusalem post
3,light panel decision deny aid united members federal loan board felt united airlines bid billion assistance based faulty business plan,light panel,light panel
3,greenberg steps scandal hit marsh jeffrey greenberg chief scandal beset marsh amp mclennan resigned yesterday wake civil lawsuit filed york attorney general eliot spitzer accusing company fraud bid rigging,greenberg steps scandal hit marsh jeffrey greenberg chief scandal beset marsh amp mclennan,greenberg steps scandal hit marsh jeffrey greenberg chief scandal beset marsh amp mclennan
3,hyatt buy amerisuites plan develop hotel brand chicago afp hotel group hyatt buying lodging chain amerisuites blackstone investor group plan expand hyatt brand,h ##yat ##t buy amerisuit ##es plan develop hotel brand,h ##yat ##t buy amerisuit ##es plan develop hotel brand
3,red cross volunteer joins florida efforts john souza volunteer boone county chapter american red cross second columbia resident join efforts assist people tropical storm bonnie hurricane charley,red cross volunteer joins florida efforts john souza volunteer,red cross volunteer joins florida efforts john souza volunteer
3,update yellow roadway raises qtr profit outlook yellow roadway corp yell quote profile tuesday raised third quarter earnings outlook citing higher prices services better cost controls,update yellow roadway raises qtr profit outlook yellow roadway corp yell quote,update yellow roadway raises qtr profit outlook yellow roadway corp yell quote
3,fear passport identity theft december set christmas vienna fashionable cold weather gear red maple leaves embroidered jacket backpack conceal american citizenship hostile denizens europe,fear passport identity theft december set christmas vienna fashionable cold weather gear red,fear passport identity theft december set christmas vienna fashionable cold weather gear red
3,krispy kreme delays filing krispy kreme doughnuts kkd quote profile monday delayed filing quarterly financial report securities exchange commission citing ongoing analysis accounting practices,kris ##py krem ##e delays filing krispy krem ##e doughnuts kk ##d quote profile monday delayed filing quarterly,kris ##py krem ##e delays filing krispy krem ##e doughnuts kk ##d quote profile monday delayed filing quarterly
3,jetblue profit hurt hurricanes york reuters jetblue airways corp lt href http investor reuters fullquote aspx ticker jblu target stocks quickinfo fullquote gt jblu lt gt wednesday lowered estimate third quarter earnings citing disruptions hurricanes charley frances,jet ##bl ##ue profit hurt hurricanes york reuters jet ##bl ##ue airways corp lt href http investor reuters full ##qu ##ote asp ##x ticker j,jet ##bl ##ue profit hurt hurricanes york reuters jet ##bl ##ue airways corp lt href http investor reuters full ##qu ##ote asp ##x ticker j
3,yukos top managers leave russia fearing arrest moscow top management oil major yukos left russia fearing arrest kremlin drive quot decapitate quot country largest oil exporting company yukos source thursday,yu ##kos top managers leave russia fearing arrest moscow top management oil major yu ##kos left russia fearing,yu ##kos top managers leave russia fearing arrest moscow top management oil major yu ##kos left russia fearing
3,nortel financial filings delayed week launched media blitz boost image nortel networks postponed release financial statements underlining company challenges steer,norte ##l financial filings delayed week launched media blitz boost,norte ##l financial filings delayed week launched media blitz boost
3,oil prices drop day york oil prices plummeted barrel yesterday sinking fourth consecutive day supply fears receded gasoline futures plunged profit,oil prices drop day york,oil prices drop day york
3,divorcee lesson finance ap ap kristin briggs felt mistrust husband wanted divorce financial planner,divorce ##e lesson finance,divorce ##e lesson finance
3,national semi cuts guidance high performance analog chipmaker national semiconductor today lowered revenue guidance fiscal guidance quarter calls revenues range,national semi cuts guidance high performance analog,national semi cuts guidance high performance analog
3,campbell soup profit falls percent campbell soup cpb quote profile largest soupmaker monday quarterly net profit fell percent increased spending marketing charge job cuts,campbell soup profit falls percent campbell soup,campbell soup profit falls percent campbell soup
3,american airlines fuel costs fort worth texas soaring jet fuel prices force american airlines spend additional billion dollars fuel year,american airlines fuel costs fort worth texas soaring jet,american airlines fuel costs fort worth texas soaring jet
3,emisphere wins novartis emisphere warrants close attention massive profits term cards,emisphere wins novartis emi ##sphere warrant,emisphere wins novartis emi ##sphere warrant
3,australian job advertisements rose month update number jobs advertised major australian newspapers rose october highest level january employers face difficulties finding workers economy expands,australian job advertisements rose month update number jobs,australian job advertisements rose month update number jobs
3,polish airline float lot poland national airline float polish stock market early spring company,polish airline float lot poland national airline,polish airline float lot poland national airline
3,san francisco hotels lock workers strike ten san francisco hotels locked union workers friday response strike hotels bargaining unit raising stakes confrontation spread cities,san francisco hotels lock workers strike ten san francisco hotels locked union workers friday response strike hotels,san francisco hotels lock workers strike ten san francisco hotels locked union workers friday response strike hotels
3,dark anil anil ambani written brother mukesh powers vice chairman managing director reliance industries diluted quot keeping completely dark quot,dark anil anil am ##ban ##i written brother mu ##kes ##h,dark anil anil am ##ban ##i written brother mu ##kes ##h
3,pill popping nation americans prescription drugs pharmaceutical companies huge comfort,pill popping nation,pill popping nation
3,uk ad firm wpp wins bid rival british advertising company wpp sunday auction rival grey global sources familiar matter cash stock deal worth,uk ad firm w ##pp wins bid rival british advertising company w ##pp,uk ad firm w ##pp wins bid rival british advertising company w ##pp
3,vw unions miles apart workers management german car giant volkswagen headway initial negotiations pay deal,v ##w unions miles apart workers management german car giant,v ##w unions miles apart workers management german car giant
3,calpers tenders mln peoplesoft shares oracle update california public employees retirement system largest pension fund tendered peoplesoft shares oracle corp,calpers tender ##s ml ##n peoplesoft shares oracle update california public employees,calpers tender ##s ml ##n peoplesoft shares oracle update california public employees
3,peoplesoft plays defense business software maker inks deal ibm dissuade oracle,peoples ##oft plays defense business software maker,peoples ##oft plays defense business software maker
3,hilfiger tumbles grand jury probe chicago cbs mw shares tommy hilfiger corp tumbled monday company disclosed grand jury buying office commissions retailer pays subsidiary,hilfiger tumbles grand jury probe chicago cbs mw shares,hilfiger tumbles grand jury probe chicago cbs mw shares
3,navistar rise truck demand chicago reuters commercial truck maker navistar international corp lt href http investor reuters fullquote aspx ticker nav target stocks quickinfo fullquote gt nav lt gt thursday quarterly earnings rose boosted sales controlled costs,na ##vis ##tar rise truck demand chicago reuters commercial truck maker na ##vis ##tar international corp lt href http investor reuters full ##qu ##ote aspx tick ##er na ##v,na ##vis ##tar rise truck demand chicago reuters commercial truck maker na ##vis ##tar international corp lt href http investor reuters full ##qu ##ote aspx tick ##er na ##v
3,samsung global chip sales growth decline london september newratings samsung electronics ssun fse expects global semiconductor sales growth decline year estimated,samsung global chip sales growth decline london,samsung global chip sales growth decline london
3,stocks gain sears deal trim gains york reuters stocks advanced wednesday kmart plan buy sears billion deal announced computer maker hewlett packard lt href http investor reuters fullquote aspx ticker hpq target stocks quickinfo fullquote gt hpq lt gt posted solid earnings higher oil prices prompted investors sell equities,stocks gain sears deal trim gains york reuters stocks advanced wednesday km ##art plan buy sears billion deal announced computer maker hewlett packard lt href http investor reuters fullqu ##ote,stocks gain sears deal trim gains york reuters stocks advanced wednesday km ##art plan buy sears billion deal announced computer maker hewlett packard lt href http investor reuters fullqu ##ote
3,japanese automaker boost production capacity india major japanese automaker suzuki motor corp monday decided set vehicle assembly plant diesel engine factory india boost production country growing market,japanese automaker boost production capacity,japanese automaker boost production capacity
3,sony talks sell products wal mart sony corp talking wal mart costco effort boost sales shipping discount chains business,sony talks sell products wal mart sony,sony talks sell products wal mart sony
3,conoco wins lukoil stake auction reuters reuters oil major conocophillips auction percent state stake russian oil giant lukoil bid billion russian property fund wednesday,conoco wins lu ##koil stake,conoco wins lu ##koil stake
3,wall street crash barriers stay yesterday october anniversary day wall street crash professor jk galbraith day shares changed hands prices shattered,wall street crash barriers stay yesterday october anniversary day wall,wall street crash barriers stay yesterday october anniversary day wall
3,tyco unit signs contract uk military tyco international fire security unit wednesday signed contract british ministry defense supply respiratory protection equipment,ty ##co unit signs contract uk,ty ##co unit signs contract uk
3,pulls staff oil region anglo dutch oil giant withdraws hundreds workers oil facilities nigeria troubled niger delta,pulls staff oil region anglo,pulls staff oil region anglo
3,update soaring fuel charges push continental loss continental airlines cal quote profile tuesday posted third quarter loss reversing year earlier profit hurt record high fuel,update soaring fuel charges push continental loss continental airlines cal quote profile,update soaring fuel charges push continental loss continental airlines cal quote profile
3,house prices slide house prices falling fastest rate years country influential property studies,house prices slide house prices falling fastest,house prices slide house prices falling fastest
3,gm ford weak sales production cuts reuters reuters general motors corp ford motor expected cuts vehicle production levels week move trim inventories unsold cars trucks weak sales analysts,gm ford weak sales production cuts reuters reuters general motors corp,gm ford weak sales production cuts reuters reuters general motors corp
3,oil rosy economic data london reuters oil prices rose record high tuesday economic data showing inflationary pressure held check july ahead weekly inventory data wednesday expected decline crude stocks,oil rosy economic data london reuters oil prices rose record high tuesday economic data showing inflationary,oil rosy economic data london reuters oil prices rose record high tuesday economic data showing inflationary
3,nikkei poised fall day tokyo reuters tokyo nikkei average fell percent late tuesday setting stage eighth straight day losses oil prices topped barrel fanning concerns japan prospects,nik ##kei poised fall day tokyo,nik ##kei poised fall day tokyo
3,treasuries trim losses data york reuters treasury debt prices shaved narrow losses tuesday news weaker expected reading economy huge services sector,tre ##as ##uries trim losses data york reuters treasury debt prices shaved narrow losses,tre ##as ##uries trim losses data york reuters treasury debt prices shaved narrow losses
3,enron employee testifies cover merrill lynch lt gt lt gt york september newratings witness enron criminal trial executive company testified today believed enron executives trial involved effort hide illicit deal,enron employee testifies cover merrill lynch lt gt lt gt york september newratings witness enron,enron employee testifies cover merrill lynch lt gt lt gt york september newratings witness enron
3,oil firm heating fuel worries reuters reuters oil prices rebounded barrel thursday ahead inventory data expected tight heating fuel stocks ahead winter,oil firm heating,oil firm heating
